date,open,close,high,low,volume,code
2012-10-08,7.011,6.835,7.095,6.777,473161.0,000002
2012-10-09,6.86,7.003,7.028,6.852,487942.0,000002
2012-10-10,7.011,7.003,7.011,6.869,507343.0,000002
2012-10-11,6.978,6.944,6.978,6.885,254369.0,000002
2012-10-12,6.969,6.902,7.02,6.86,311356.0,000002
2012-10-15,6.919,6.86,6.919,6.818,213705.0,000002
2012-10-16,6.852,6.852,6.911,6.818,291622.0,000002
2012-10-17,6.885,6.81,6.894,6.793,367209.0,000002
2012-10-18,6.844,7.07,7.112,6.793,860133.0,000002
2012-10-19,7.036,7.053,7.12,7.02,368909.0,000002
2012-10-22,7.02,7.053,7.112,6.911,651035.0,000002
2012-10-23,7.036,7.036,7.179,7.003,501913.0,000002
2012-10-24,7.103,7.061,7.145,7.028,460994.0,000002
2012-10-25,7.07,6.994,7.145,6.961,421703.0,000002
2012-10-26,6.994,6.869,7.028,6.81,352324.0,000002
2012-10-29,6.86,6.885,6.885,6.768,312629.0,000002
2012-10-30,6.894,6.953,7.028,6.827,593437.0,000002
2012-10-31,6.944,6.969,6.986,6.852,472225.0,000002
2012-11-01,6.953,7.195,7.246,6.927,1317349.0,000002
2012-11-02,7.212,7.246,7.288,7.145,742124.0,000002
2012-11-05,7.246,7.262,7.313,7.12,498509.0,000002
2012-11-06,7.262,7.212,7.279,7.095,409863.0,000002
2012-11-07,7.204,7.128,7.254,7.095,331805.0,000002
2012-11-08,7.078,7.12,7.195,7.053,351659.0,000002
2012-11-09,7.078,7.02,7.154,7.011,338518.0,000002
2012-11-12,7.02,7.17,7.179,7.011,475668.0,000002
2012-11-13,7.154,7.011,7.154,6.986,314551.0,000002
2012-11-14,6.986,7.011,7.045,6.927,218467.0,000002
2012-11-15,6.986,6.911,7.011,6.885,452676.0,000002
2012-11-16,6.852,6.885,6.911,6.777,385875.0,000002
2012-11-19,6.877,6.852,6.936,6.76,281445.0,000002
2012-11-20,6.869,6.911,7.011,6.835,305901.0,000002
2012-11-21,6.911,7.011,7.036,6.885,302737.0,000002
2012-11-22,6.961,7.02,7.095,6.936,300100.0,000002
2012-11-23,7.053,7.078,7.128,7.011,322283.0,000002
2012-11-26,7.061,7.053,7.12,6.994,303186.0,000002
2012-11-27,7.02,7.087,7.137,6.986,303200.0,000002
2012-11-28,7.07,6.986,7.095,6.969,257429.0,000002
2012-11-29,6.986,7.061,7.128,6.986,359090.0,000002
2012-11-30,7.061,7.329,7.472,7.045,951928.0,000002
2012-12-03,7.329,7.371,7.539,7.288,887407.0,000002
2012-12-04,7.363,7.497,7.505,7.221,621801.0,000002
2012-12-05,7.472,7.656,7.832,7.472,1178722.0,000002
2012-12-06,7.648,7.765,7.832,7.639,708926.0,000002
2012-12-07,7.773,7.706,7.874,7.614,894789.0,000002
2012-12-10,7.757,7.824,7.874,7.673,1024961.0,000002
2012-12-11,7.79,7.74,7.832,7.732,320828.0,000002
2012-12-12,7.74,7.74,7.815,7.589,479580.0,000002
2012-12-13,7.732,7.807,7.891,7.639,682341.0,000002
2012-12-14,7.824,8.125,8.15,7.782,1201221.0,000002
2012-12-17,8.108,8.016,8.293,7.949,996220.0,000002
2012-12-18,7.966,7.723,8.1,7.673,1411284.0,000002
2012-12-19,7.715,7.799,7.84,7.547,1370020.0,000002
2012-12-20,7.748,7.941,7.966,7.69,799673.0,000002
2012-12-21,7.958,7.899,8.041,7.815,544509.0,000002
2012-12-24,7.916,8.0,8.05,7.899,475187.0,000002
2012-12-25,8.0,8.477,8.594,7.958,1664488.0,000002
2013-01-21,9.323,9.323,9.323,9.323,234308.0,000002
2013-01-22,9.792,9.851,10.203,9.692,4643326.0,000002
2013-01-23,9.884,9.792,9.909,9.633,1299451.0,000002
2013-01-24,9.725,10.01,10.236,9.692,2190418.0,000002
2013-01-25,10.035,9.8,10.069,9.692,863217.0,000002
2013-01-28,9.759,10.102,10.194,9.75,1389979.0,000002
2013-01-29,10.127,10.228,10.596,10.102,1359886.0,000002
2013-01-30,10.194,10.613,10.68,10.177,1270812.0,000002
2013-01-31,10.554,10.06,10.588,10.01,1513077.0,000002
2013-02-01,10.094,10.018,10.177,9.742,1683324.0,000002
2013-02-04,9.909,9.968,10.136,9.641,1466997.0,000002
2013-02-05,9.976,10.328,10.487,9.884,1694590.0,000002
2013-02-06,10.303,10.186,10.311,10.043,749300.0,000002
2013-02-07,10.11,9.951,10.136,9.876,773072.0,000002
2013-02-08,9.884,10.077,10.211,9.868,791139.0,000002
2013-02-18,10.161,9.8,10.236,9.725,783110.0,000002
2013-02-19,9.826,9.382,9.834,9.348,1183049.0,000002
2013-02-20,9.365,9.583,9.599,9.331,840893.0,000002
2013-02-21,9.549,9.474,9.792,9.239,1461142.0,000002
2013-02-22,9.449,9.482,9.591,9.365,613309.0,000002
2013-02-25,9.491,9.223,9.591,9.088,823755.0,000002
2013-02-26,9.13,9.063,9.357,8.988,774761.0,000002
2013-02-27,9.063,9.482,9.549,9.063,879030.0,000002
2013-02-28,9.65,10.052,10.127,9.65,1545465.0,000002
2013-03-01,10.06,10.085,10.203,9.868,875066.0,000002
2013-03-04,9.248,9.08,9.424,9.08,3115455.0,000002
2013-03-05,9.072,9.122,9.256,8.795,2182775.0,000002
