date,open,close,high,low,volume,code
2012-10-08,10.656,10.385,10.773,10.303,630681.0,600030
2012-10-09,10.475,10.719,10.8,10.475,698697.0,600030
2012-10-10,10.674,10.665,10.71,10.602,421126.0,600030
2012-10-11,10.62,10.466,10.692,10.394,459586.0,600030
2012-10-12,10.556,10.43,10.656,10.231,506598.0,600030
2012-10-15,10.466,10.484,10.584,10.34,352879.0,600030
2012-10-16,10.448,10.529,10.656,10.448,400570.0,600030
2012-10-17,10.584,10.493,10.638,10.385,368877.0,600030
2012-10-18,10.529,10.674,10.719,10.457,533999.0,600030
2012-10-19,10.683,10.602,10.719,10.565,335062.0,600030
2012-10-22,10.538,10.674,10.71,10.52,343047.0,600030
2012-10-23,10.692,10.394,10.71,10.349,594474.0,600030
2012-10-24,10.367,10.312,10.439,10.294,347904.0,600030
2012-10-25,10.312,10.204,10.385,10.186,349344.0,600030
2012-10-26,10.222,9.942,10.258,9.87,666595.0,600030
2012-10-29,9.987,9.716,9.996,9.662,593279.0,600030
2012-10-30,9.707,9.734,9.879,9.68,455628.0,600030
2012-10-31,9.806,9.842,9.87,9.734,330136.0,600030
2012-11-01,9.861,10.114,10.141,9.861,955470.0,600030
2012-11-02,10.123,10.231,10.249,10.023,506112.0,600030
2012-11-05,10.213,10.186,10.285,10.15,313455.0,600030
2012-11-06,10.231,10.186,10.258,9.942,576598.0,600030
2012-11-07,10.159,10.059,10.195,10.014,466185.0,600030
2012-11-08,9.96,9.851,10.014,9.833,558708.0,600030
2012-11-09,9.797,9.743,9.861,9.716,441331.0,600030
2012-11-12,9.743,9.815,9.842,9.671,327598.0,600030
2012-11-13,9.851,9.662,9.851,9.4,587973.0,600030
2012-11-14,9.617,9.698,9.761,9.508,320243.0,600030
2012-11-15,9.626,9.499,9.707,9.481,292846.0,600030
2012-11-16,9.481,9.499,9.58,9.391,378058.0,600030
2012-11-19,9.49,9.571,9.671,9.4,479440.0,600030
2012-11-20,9.653,9.436,9.662,9.427,212557.0,600030
2012-11-21,9.454,9.707,9.725,9.445,489928.0,600030
2012-11-22,9.635,9.653,9.689,9.562,423793.0,600030
2012-11-23,9.743,9.671,9.779,9.653,394092.0,600030
2012-11-26,9.626,9.571,9.725,9.544,262266.0,600030
2012-11-27,9.535,9.391,9.553,9.372,400288.0,600030
2012-11-28,9.372,9.264,9.436,9.237,349561.0,600030
2012-11-29,9.3,8.857,9.363,8.812,759906.0,600030
2012-11-30,8.884,9.047,9.065,8.622,719542.0,600030
2012-12-03,9.011,9.038,9.264,8.966,557228.0,600030
2012-12-04,9.047,9.192,9.219,8.948,476271.0,600030
2012-12-05,9.137,9.544,9.806,9.128,1950562.0,600030
2012-12-06,9.544,9.481,9.607,9.427,800274.0,600030
2012-12-07,9.49,9.68,9.779,9.445,1249857.0,600030
2012-12-10,9.788,9.842,9.978,9.716,1046584.0,600030
2012-12-11,9.788,9.752,9.87,9.725,452563.0,600030
2012-12-12,9.815,9.779,9.906,9.689,446663.0,600030
2012-12-13,9.743,9.707,9.788,9.662,357709.0,600030
2012-12-14,9.761,10.421,10.529,9.734,1726516.0,600030
2012-12-17,10.412,10.656,10.773,10.394,1289743.0,600030
2012-12-18,10.62,10.692,10.981,10.556,1110686.0,600030
2012-12-19,10.665,10.665,10.81,10.511,875452.0,600030
2012-12-20,10.602,10.882,10.981,10.565,845890.0,600030
2012-12-21,10.918,10.728,11.072,10.665,857585.0,600030
2012-12-24,10.728,10.773,11.017,10.665,648791.0,600030
2012-12-25,10.719,11.162,11.252,10.62,1367136.0,600030
2012-12-26,11.126,11.099,11.243,10.981,662312.0,600030
2012-12-27,11.162,11.026,11.225,10.999,768511.0,600030
2012-12-28,11.117,11.894,11.966,11.017,1775556.0,600030
2012-12-31,11.894,12.075,12.093,11.795,1579458.0,600030
